policy,seed,scenario_hash,evidence,status,error,planned_calls,total_loss,accrued_loss,loss_upper_bound,correct_jobs,jobs_closed,reviews_started,reviews_completed,corrections,late_returns,expired_requests,review_busy_ticks,simulated_ticks_completed,incomplete_service,episode_wall_seconds,scheduled_calls,attempts,prompt_tokens,completion_tokens,unknown_token_attempts,request_wall_seconds,agents,closure_penalty,execution_index,horizon,jobs,phase,review_ticks,risk,run_id,workload
fcfs,10004,338abc9561bf47206d8e41d36527e836cf7859176ae793dd76e610e525630fd3,live_gpu,completed,,12,4,4,63,6,6,6,6,2,0,0,6,12,,2.347069,12,12,2620,84,0,1.6826348807662725,3,0,84,12,6,replication,1,frozen,replication/original/10004/a3/s1/frozen/fcfs/lambda0,original
uncertainty,10004,338abc9561bf47206d8e41d36527e836cf7859176ae793dd76e610e525630fd3,live_gpu,completed,,12,4,4,63,6,6,6,6,2,0,0,6,12,,2.397843,12,12,2620,84,0,1.681841803714633,3,0,85,12,6,replication,1,frozen,replication/original/10004/a3/s1/frozen/uncertainty/lambda0,original
greedy,10004,338abc9561bf47206d8e41d36527e836cf7859176ae793dd76e610e525630fd3,live_gpu,completed,,12,16,16,63,5,6,3,3,1,0,3,6,12,,2.939114,12,12,2512,84,0,1.6843483597040176,3,0,86,12,6,replication,2,frozen,replication/original/10004/a3/s2/frozen/greedy/lambda0,original
edf,10004,338abc9561bf47206d8e41d36527e836cf7859176ae793dd76e610e525630fd3,live_gpu,completed,,12,16,16,63,5,6,3,3,1,0,3,6,12,,2.31519,12,12,2512,84,0,1.6727360617369413,3,0,87,12,6,replication,2,frozen,replication/original/10004/a3/s2/frozen/edf/lambda0,original
delay,10004,338abc9561bf47206d8e41d36527e836cf7859176ae793dd76e610e525630fd3,live_gpu,completed,,12,16,16,63,5,6,3,3,1,0,3,6,12,,2.286457,12,12,2512,84,0,1.6689407229423523,3,0,88,12,6,replication,2,frozen,replication/original/10004/a3/s2/frozen/delay/lambda0,original
fcfs,10004,338abc9561bf47206d8e41d36527e836cf7859176ae793dd76e610e525630fd3,live_gpu,completed,,12,16,16,63,5,6,3,3,1,0,3,6,12,,2.359703,12,12,2512,84,0,1.6749615408480167,3,0,89,12,6,replication,2,frozen,replication/original/10004/a3/s2/frozen/fcfs/lambda0,original
uncertainty,10004,338abc9561bf47206d8e41d36527e836cf7859176ae793dd76e610e525630fd3,live_gpu,completed,,12,16,16,63,5,6,3,3,1,0,3,6,12,,2.349015,12,12,2512,84,0,1.6838759258389473,3,0,90,12,6,replication,2,frozen,replication/original/10004/a3/s2/frozen/uncertainty/lambda0,original
myopic,10004,338abc9561bf47206d8e41d36527e836cf7859176ae793dd76e610e525630fd3,live_gpu,completed,,12,16,16,63,5,6,3,3,1,0,3,6,12,,3.027426,12,12,2512,84,0,1.6704066153615713,3,0,91,12,6,replication,2,frozen,replication/original/10004/a3/s2/frozen/myopic/lambda0,original
greedy,10004,338abc9561bf47206d8e41d36527e836cf7859176ae793dd76e610e525630fd3,live_gpu,completed,,12,4,4,63,6,6,6,6,2,0,0,6,12,,2.376352,12,12,2620,84,0,1.6852523926645517,3,0,92,12,6,risk_ablation,1,pooled,risk_ablation/original/10004/a3/s1/pooled/greedy/lambda0,original
delay,10004,338abc9561bf47206d8e41d36527e836cf7859176ae793dd76e610e525630fd3,live_gpu,completed,,12,4,4,63,6,6,6,6,2,0,0,6,12,,2.340923,12,12,2620,84,0,1.672745157033205,3,0,93,12,6,risk_ablation,1,pooled,risk_ablation/original/10004/a3/s1/pooled/delay/lambda0,original
greedy,10004,338abc9561bf47206d8e41d36527e836cf7859176ae793dd76e610e525630fd3,live_gpu,completed,,12,4,4,63,6,6,6,6,2,0,0,6,12,,3.230489,12,12,2620,84,0,1.6844455320388079,3,0,94,12,6,risk_ablation,1,analytical,risk_ablation/original/10004/a3/s1/analytical/greedy/lambda0,original
delay,10004,338abc9561bf47206d8e41d36527e836cf7859176ae793dd76e610e525630fd3,live_gpu,completed,,12,4,4,63,6,6,6,6,2,0,0,6,12,,2.365898,12,12,2620,84,0,1.685375053435564,3,0,95,12,6,risk_ablation,1,analytical,risk_ablation/original/10004/a3/s1/analytical/delay/lambda0,original
delay,10004,338abc9561bf47206d8e41d36527e836cf7859176ae793dd76e610e525630fd3,live_gpu,completed,,12,16,16,63,5,6,3,3,1,0,3,6,12,,2.328919,12,12,2512,84,0,1.6764928102493286,3,0,96,12,6,risk_ablation,2,analytical,risk_ablation/original/10004/a3/s2/analytical/delay/lambda0,original
greedy,10004,338abc9561bf47206d8e41d36527e836cf7859176ae793dd76e610e525630fd3,live_gpu,completed,,12,16,16,63,5,6,3,3,1,0,3,6,12,,2.355172,12,12,2512,84,0,1.6773065458983183,3,0,97,12,6,risk_ablation,2,analytical,risk_ablation/original/10004/a3/s2/analytical/greedy/lambda0,original
delay,10004,338abc9561bf47206d8e41d36527e836cf7859176ae793dd76e610e525630fd3,live_gpu,completed,,12,16,16,63,5,6,3,3,1,0,3,6,12,,2.333433,12,12,2512,84,0,1.6668914873152971,3,0,98,12,6,risk_ablation,2,pooled,risk_ablation/original/10004/a3/s2/pooled/delay/lambda0,original
greedy,10004,338abc9561bf47206d8e41d36527e836cf7859176ae793dd76e610e525630fd3,live_gpu,completed,,12,16,16,63,5,6,3,3,1,0,3,6,12,,2.363482,12,12,2512,84,0,1.683091089129448,3,0,99,12,6,risk_ablation,2,pooled,risk_ablation/original/10004/a3/s2/pooled/greedy/lambda0,original
edf,10005,875b1567c2cba9f6ba9d4824911c6bca3ea40ae20be840f877f6f901490938d4,live_gpu,completed,,12,0,0,30,6,6,2,2,1,0,4,4,12,,2.331659,12,12,2562,84,0,1.6776345167309046,3,0,100,12,6,replication,2,frozen,replication/original/10005/a3/s2/frozen/edf/lambda0,original
delay,10005,875b1567c2cba9f6ba9d4824911c6bca3ea40ae20be840f877f6f901490938d4,live_gpu,completed,,12,0,0,30,6,6,2,2,1,0,4,4,12,,2.331745,12,12,2562,84,0,1.6754274740815163,3,0,101,12,6,replication,2,frozen,replication/original/10005/a3/s2/frozen/delay/lambda0,original
fcfs,10005,875b1567c2cba9f6ba9d4824911c6bca3ea40ae20be840f877f6f901490938d4,live_gpu,completed,,12,0,0,30,6,6,2,2,1,0,4,4,12,,2.341998,12,12,2562,84,0,1.6591560635715723,3,0,102,12,6,replication,2,frozen,replication/original/10005/a3/s2/frozen/fcfs/lambda0,original
uncertainty,10005,875b1567c2cba9f6ba9d4824911c6bca3ea40ae20be840f877f6f901490938d4,live_gpu,completed,,12,0,0,30,6,6,2,2,1,0,4,4,12,,2.30385,12,12,2562,84,0,1.6719857323914766,3,0,103,12,6,replication,2,frozen,replication/original/10005/a3/s2/frozen/uncertainty/lambda0,original
myopic,10005,875b1567c2cba9f6ba9d4824911c6bca3ea40ae20be840f877f6f901490938d4,live_gpu,completed,,12,0,0,30,6,6,2,2,1,0,4,4,12,,2.332877,12,12,2562,84,0,1.6869308780878782,3,0,104,12,6,replication,2,frozen,replication/original/10005/a3/s2/frozen/myopic/lambda0,original
greedy,10005,875b1567c2cba9f6ba9d4824911c6bca3ea40ae20be840f877f6f901490938d4,live_gpu,completed,,12,0,0,30,6,6,2,2,1,0,4,4,12,,2.315158,12,12,2562,84,0,1.6642123330384493,3,0,105,12,6,replication,2,frozen,replication/original/10005/a3/s2/frozen/greedy/lambda0,original
delay,10005,875b1567c2cba9f6ba9d4824911c6bca3ea40ae20be840f877f6f901490938d4,live_gpu,completed,,12,0,0,30,6,6,4,4,1,0,2,4,12,,2.328019,12,12,2562,84,0,1.661977993324399,3,0,106,12,6,replication,1,frozen,replication/original/10005/a3/s1/frozen/delay/lambda0,original
fcfs,10005,875b1567c2cba9f6ba9d4824911c6bca3ea40ae20be840f877f6f901490938d4,live_gpu,completed,,12,0,0,30,6,6,4,4,1,0,2,4,12,,2.390249,12,12,2562,84,0,1.6646938435733318,3,0,107,12,6,replication,1,frozen,replication/original/10005/a3/s1/frozen/fcfs/lambda0,original
uncertainty,10005,875b1567c2cba9f6ba9d4824911c6bca3ea40ae20be840f877f6f901490938d4,live_gpu,completed,,12,0,0,30,6,6,4,4,1,0,2,4,12,,2.319483,12,12,2562,84,0,1.6684992872178555,3,0,108,12,6,replication,1,frozen,replication/original/10005/a3/s1/frozen/uncertainty/lambda0,original
myopic,10005,875b1567c2cba9f6ba9d4824911c6bca3ea40ae20be840f877f6f901490938d4,live_gpu,completed,,12,0,0,30,6,6,4,4,1,0,2,4,12,,2.414324,12,12,2562,84,0,1.6836198698729277,3,0,109,12,6,replication,1,frozen,replication/original/10005/a3/s1/frozen/myopic/lambda0,original
greedy,10005,875b1567c2cba9f6ba9d4824911c6bca3ea40ae20be840f877f6f901490938d4,live_gpu,completed,,12,0,0,30,6,6,4,4,1,0,2,4,12,,2.331573,12,12,2562,84,0,1.6585400197654963,3,0,110,12,6,replication,1,frozen,replication/original/10005/a3/s1/frozen/greedy/lambda0,original
edf,10005,875b1567c2cba9f6ba9d4824911c6bca3ea40ae20be840f877f6f901490938d4,live_gpu,completed,,12,0,0,30,6,6,4,4,1,0,2,4,12,,2.318615,12,12,2562,84,0,1.6769099347293377,3,0,111,12,6,replication,1,frozen,replication/original/10005/a3/s1/frozen/edf/lambda0,original
greedy,10005,875b1567c2cba9f6ba9d4824911c6bca3ea40ae20be840f877f6f901490938d4,live_gpu,completed,,12,0,0,30,6,6,2,2,1,0,4,4,12,,2.29863,12,12,2562,84,0,1.6638818383216858,3,0,112,12,6,risk_ablation,2,analytical,risk_ablation/original/10005/a3/s2/analytical/greedy/lambda0,original
delay,10005,875b1567c2cba9f6ba9d4824911c6bca3ea40ae20be840f877f6f901490938d4,live_gpu,completed,,12,0,0,30,6,6,2,2,1,0,4,4,12,,2.318207,12,12,2562,84,0,1.6646123118698597,3,0,113,12,6,risk_ablation,2,analytical,risk_ablation/original/10005/a3/s2/analytical/delay/lambda0,original
greedy,10005,875b1567c2cba9f6ba9d4824911c6bca3ea40ae20be840f877f6f901490938d4,live_gpu,completed,,12,0,0,30,6,6,2,2,1,0,4,4,12,,2.321989,12,12,2562,84,0,1.6616949420422316,3,0,114,12,6,risk_ablation,2,pooled,risk_ablation/original/10005/a3/s2/pooled/greedy/lambda0,original
delay,10005,875b1567c2cba9f6ba9d4824911c6bca3ea40ae20be840f877f6f901490938d4,live_gpu,completed,,12,0,0,30,6,6,2,2,1,0,4,4,12,,2.343467,12,12,2562,84,0,1.6774882078170776,3,0,115,12,6,risk_ablation,2,pooled,risk_ablation/original/10005/a3/s2/pooled/delay/lambda0,original
delay,10005,875b1567c2cba9f6ba9d4824911c6bca3ea40ae20be840f877f6f901490938d4,live_gpu,completed,,12,0,0,30,6,6,4,4,1,0,2,4,12,,2.343759,12,12,2562,84,0,1.6664356011897326,3,0,116,12,6,risk_ablation,1,pooled,risk_ablation/original/10005/a3/s1/pooled/delay/lambda0,original
greedy,10005,875b1567c2cba9f6ba9d4824911c6bca3ea40ae20be840f877f6f901490938d4,live_gpu,completed,,12,0,0,30,6,6,4,4,1,0,2,4,12,,2.317219,12,12,2562,84,0,1.6777661945670843,3,0,117,12,6,risk_ablation,1,pooled,risk_ablation/original/10005/a3/s1/pooled/greedy/lambda0,original
delay,10005,875b1567c2cba9f6ba9d4824911c6bca3ea40ae20be840f877f6f901490938d4,live_gpu,completed,,12,0,0,30,6,6,4,4,1,0,2,4,12,,2.330485,12,12,2562,84,0,1.6848880797624588,3,0,118,12,6,risk_ablation,1,analytical,risk_ablation/original/10005/a3/s1/analytical/delay/lambda0,original
greedy,10005,875b1567c2cba9f6ba9d4824911c6bca3ea40ae20be840f877f6f901490938d4,live_gpu,completed,,12,0,0,30,6,6,4,4,1,0,2,4,12,,2.367503,12,12,2562,84,0,1.6763745974749327,3,0,119,12,6,risk_ablation,1,analytical,risk_ablation/original/10005/a3/s1/analytical/greedy/lambda0,original
fcfs,10006,c4a55c1b043ca33ee1aa5d9635c07f3df9bb0aaffd64e518d4ef514dc793e0d3,live_gpu,completed,,12,0,0,49,5,6,4,4,0,0,2,4,12,,2.363913,12,12,2616,84,0,1.6910082418471575,3,0,120,12,6,replication,1,frozen,replication/original/10006/a3/s1/frozen/fcfs/lambda0,original
uncertainty,10006,c4a55c1b043ca33ee1aa5d9635c07f3df9bb0aaffd64e518d4ef514dc793e0d3,live_gpu,completed,,12,0,0,49,5,6,4,4,0,0,2,4,12,,2.339303,12,12,2616,84,0,1.666610959917307,3,0,121,12,6,replication,1,frozen,replication/original/10006/a3/s1/frozen/uncertainty/lambda0,original
myopic,10006,c4a55c1b043ca33ee1aa5d9635c07f3df9bb0aaffd64e518d4ef514dc793e0d3,live_gpu,completed,,12,0,0,49,5,6,3,3,0,0,3,3,12,,2.342276,12,12,2562,84,0,1.669264119118452,3,0,122,12,6,replication,1,frozen,replication/original/10006/a3/s1/frozen/myopic/lambda0,original
greedy,10006,c4a55c1b043ca33ee1aa5d9635c07f3df9bb0aaffd64e518d4ef514dc793e0d3,live_gpu,completed,,12,0,0,49,5,6,3,3,0,0,3,3,12,,2.338888,12,12,2562,84,0,1.6583277862519026,3,0,123,12,6,replication,1,frozen,replication/original/10006/a3/s1/frozen/greedy/lambda0,original
edf,10006,c4a55c1b043ca33ee1aa5d9635c07f3df9bb0aaffd64e518d4ef514dc793e0d3,live_gpu,completed,,12,0,0,49,5,6,4,4,0,0,2,4,12,,2.343795,12,12,2616,84,0,1.6572364289313555,3,0,124,12,6,replication,1,frozen,replication/original/10006/a3/s1/frozen/edf/lambda0,original
delay,10006,c4a55c1b043ca33ee1aa5d9635c07f3df9bb0aaffd64e518d4ef514dc793e0d3,live_gpu,completed,,12,0,0,49,5,6,4,4,0,0,2,4,12,,2.360479,12,12,2616,84,0,1.6736189741641283,3,0,125,12,6,replication,1,frozen,replication/original/10006/a3/s1/frozen/delay/lambda0,original
uncertainty,10006,c4a55c1b043ca33ee1aa5d9635c07f3df9bb0aaffd64e518d4ef514dc793e0d3,live_gpu,completed,,12,0,0,49,5,6,2,2,0,0,4,4,12,,2.29675,12,12,2562,84,0,1.6729823779314756,3,0,126,12,6,replication,2,frozen,replication/original/10006/a3/s2/frozen/uncertainty/lambda0,original
myopic,10006,c4a55c1b043ca33ee1aa5d9635c07f3df9bb0aaffd64e518d4ef514dc793e0d3,live_gpu,completed,,12,0,0,49,5,6,2,2,0,0,4,4,12,,2.313751,12,12,2562,84,0,1.6667314507067204,3,0,127,12,6,replication,2,frozen,replication/original/10006/a3/s2/frozen/myopic/lambda0,original
greedy,10006,c4a55c1b043ca33ee1aa5d9635c07f3df9bb0aaffd64e518d4ef514dc793e0d3,live_gpu,completed,,12,0,0,49,5,6,2,2,0,0,4,4,12,,2.306062,12,12,2562,84,0,1.6697561014443636,3,0,128,12,6,replication,2,frozen,replication/original/10006/a3/s2/frozen/greedy/lambda0,original
edf,10006,c4a55c1b043ca33ee1aa5d9635c07f3df9bb0aaffd64e518d4ef514dc793e0d3,live_gpu,completed,,12,0,0,49,5,6,2,2,0,0,4,4,12,,2.38943,12,12,2562,84,0,1.665546940639615,3,0,129,12,6,replication,2,frozen,replication/original/10006/a3/s2/frozen/edf/lambda0,original
delay,10006,c4a55c1b043ca33ee1aa5d9635c07f3df9bb0aaffd64e518d4ef514dc793e0d3,live_gpu,completed,,12,0,0,49,5,6,2,2,0,0,4,4,12,,2.306892,12,12,2562,84,0,1.6738558411598206,3,0,130,12,6,replication,2,frozen,replication/original/10006/a3/s2/frozen/delay/lambda0,original
fcfs,10006,c4a55c1b043ca33ee1aa5d9635c07f3df9bb0aaffd64e518d4ef514dc793e0d3,live_gpu,completed,,12,0,0,49,5,6,2,2,0,0,4,4,12,,2.314658,12,12,2562,84,0,1.6694593597203493,3,0,131,12,6,replication,2,frozen,replication/original/10006/a3/s2/frozen/fcfs/lambda0,original
greedy,10006,c4a55c1b043ca33ee1aa5d9635c07f3df9bb0aaffd64e518d4ef514dc793e0d3,live_gpu,completed,,12,0,0,49,5,6,3,3,0,0,3,3,12,,2.490107,12,12,2562,84,0,1.681327011436224,3,0,132,12,6,risk_ablation,1,pooled,risk_ablation/original/10006/a3/s1/pooled/greedy/lambda0,original
delay,10006,c4a55c1b043ca33ee1aa5d9635c07f3df9bb0aaffd64e518d4ef514dc793e0d3,live_gpu,completed,,12,0,0,49,5,6,4,4,0,0,2,4,12,,2.354466,12,12,2616,84,0,1.680967140942812,3,0,133,12,6,risk_ablation,1,pooled,risk_ablation/original/10006/a3/s1/pooled/delay/lambda0,original
greedy,10006,c4a55c1b043ca33ee1aa5d9635c07f3df9bb0aaffd64e518d4ef514dc793e0d3,live_gpu,completed,,12,0,0,49,5,6,3,3,0,0,3,3,12,,2.378235,12,12,2562,84,0,1.6781542710959911,3,0,134,12,6,risk_ablation,1,analytical,risk_ablation/original/10006/a3/s1/analytical/greedy/lambda0,original
delay,10006,c4a55c1b043ca33ee1aa5d9635c07f3df9bb0aaffd64e518d4ef514dc793e0d3,live_gpu,completed,,12,0,0,49,5,6,4,4,0,0,2,4,12,,2.330533,12,12,2616,84,0,1.6897466834634542,3,0,135,12,6,risk_ablation,1,analytical,risk_ablation/original/10006/a3/s1/analytical/delay/lambda0,original
delay,10006,c4a55c1b043ca33ee1aa5d9635c07f3df9bb0aaffd64e518d4ef514dc793e0d3,live_gpu,completed,,12,0,0,49,5,6,2,2,0,0,4,4,12,,2.313862,12,12,2562,84,0,1.659926287829876,3,0,136,12,6,risk_ablation,2,analytical,risk_ablation/original/10006/a3/s2/analytical/delay/lambda0,original
greedy,10006,c4a55c1b043ca33ee1aa5d9635c07f3df9bb0aaffd64e518d4ef514dc793e0d3,live_gpu,completed,,12,0,0,49,5,6,2,2,0,0,4,4,12,,2.31338,12,12,2562,84,0,1.6715222112834454,3,0,137,12,6,risk_ablation,2,analytical,risk_ablation/original/10006/a3/s2/analytical/greedy/lambda0,original
delay,10006,c4a55c1b043ca33ee1aa5d9635c07f3df9bb0aaffd64e518d4ef514dc793e0d3,live_gpu,completed,,12,0,0,49,5,6,2,2,0,0,4,4,12,,2.367372,12,12,2562,84,0,1.6730615496635437,3,0,138,12,6,risk_ablation,2,pooled,risk_ablation/original/10006/a3/s2/pooled/delay/lambda0,original
greedy,10006,c4a55c1b043ca33ee1aa5d9635c07f3df9bb0aaffd64e518d4ef514dc793e0d3,live_gpu,completed,,12,0,0,49,5,6,2,2,0,0,4,4,12,,2.346511,12,12,2562,84,0,1.679749522358179,3,0,139,12,6,risk_ablation,2,pooled,risk_ablation/original/10006/a3/s2/pooled/greedy/lambda0,original
myopic,10007,6d1ddefbc6394378c21758c38bfeb4b30fd85dc33d64921d743835603d8b529e,live_gpu,completed,,12,2,2,53,6,6,2,2,1,0,4,4,12,,2.356152,12,12,2512,84,0,1.6805297695100307,3,0,140,12,6,replication,2,frozen,replication/original/10007/a3/s2/frozen/myopic/lambda0,original
greedy,10007,6d1ddefbc6394378c21758c38bfeb4b30fd85dc33d64921d743835603d8b529e,live_gpu,completed,,12,2,2,53,6,6,2,2,1,0,4,4,12,,2.366563,12,12,2512,84,0,1.675506291911006,3,0,141,12,6,replication,2,frozen,replication/original/10007/a3/s2/frozen/greedy/lambda0,original
edf,10007,6d1ddefbc6394378c21758c38bfeb4b30fd85dc33d64921d743835603d8b529e,live_gpu,completed,,12,2,2,53,6,6,2,2,1,0,4,4,12,,2.343498,12,12,2512,84,0,1.6743162125349045,3,0,142,12,6,replication,2,frozen,replication/original/10007/a3/s2/frozen/edf/lambda0,original
delay,10007,6d1ddefbc6394378c21758c38bfeb4b30fd85dc33d64921d743835603d8b529e,live_gpu,completed,,12,2,2,53,6,6,2,2,1,0,4,4,12,,2.370855,12,12,2512,84,0,1.6790565866976976,3,0,143,12,6,replication,2,frozen,replication/original/10007/a3/s2/frozen/delay/lambda0,original
fcfs,10007,6d1ddefbc6394378c21758c38bfeb4b30fd85dc33d64921d743835603d8b529e,live_gpu,completed,,12,2,2,53,6,6,2,2,1,0,4,4,12,,2.34124,12,12,2512,84,0,1.6617654468864202,3,0,144,12,6,replication,2,frozen,replication/original/10007/a3/s2/frozen/fcfs/lambda0,original
uncertainty,10007,6d1ddefbc6394378c21758c38bfeb4b30fd85dc33d64921d743835603d8b529e,live_gpu,completed,,12,2,2,53,6,6,2,2,1,0,4,4,12,,2.307022,12,12,2512,84,0,1.6609913147985935,3,0,145,12,6,replication,2,frozen,replication/original/10007/a3/s2/frozen/uncertainty/lambda0,original
greedy,10007,6d1ddefbc6394378c21758c38bfeb4b30fd85dc33d64921d743835603d8b529e,live_gpu,completed,,12,1,1,53,6,6,3,3,1,0,3,3,12,,2.336452,12,12,2566,84,0,1.669984970241785,3,0,146,12,6,replication,1,frozen,replication/original/10007/a3/s1/frozen/greedy/lambda0,original
edf,10007,6d1ddefbc6394378c21758c38bfeb4b30fd85dc33d64921d743835603d8b529e,live_gpu,completed,,12,2,2,53,6,6,4,4,1,0,2,4,12,,2.358893,12,12,2566,84,0,1.6752547714859247,3,0,147,12,6,replication,1,frozen,replication/original/10007/a3/s1/frozen/edf/lambda0,original
delay,10007,6d1ddefbc6394378c21758c38bfeb4b30fd85dc33d64921d743835603d8b529e,live_gpu,completed,,12,2,2,53,6,6,4,4,1,0,2,4,12,,3.248518,12,12,2566,84,0,1.6717085242271423,3,0,148,12,6,replication,1,frozen,replication/original/10007/a3/s1/frozen/delay/lambda0,original
fcfs,10007,6d1ddefbc6394378c21758c38bfeb4b30fd85dc33d64921d743835603d8b529e,live_gpu,completed,,12,1,1,53,6,6,3,3,1,0,3,3,12,,2.330676,12,12,2566,84,0,1.6613809820264578,3,0,149,12,6,replication,1,frozen,replication/original/10007/a3/s1/frozen/fcfs/lambda0,original
uncertainty,10007,6d1ddefbc6394378c21758c38bfeb4b30fd85dc33d64921d743835603d8b529e,live_gpu,completed,,12,1,1,53,6,6,3,3,1,0,3,3,12,,2.346456,12,12,2566,84,0,1.6761170513927937,3,0,150,12,6,replication,1,frozen,replication/original/10007/a3/s1/frozen/uncertainty/lambda0,original
myopic,10007,6d1ddefbc6394378c21758c38bfeb4b30fd85dc33d64921d743835603d8b529e,live_gpu,completed,,12,1,1,53,6,6,3,3,1,0,3,3,12,,2.350158,12,12,2566,84,0,1.6659817602485418,3,0,151,12,6,replication,1,frozen,replication/original/10007/a3/s1/frozen/myopic/lambda0,original
greedy,10007,6d1ddefbc6394378c21758c38bfeb4b30fd85dc33d64921d743835603d8b529e,live_gpu,completed,,12,2,2,53,6,6,2,2,1,0,4,4,12,,2.332653,12,12,2512,84,0,1.6577595509588718,3,0,152,12,6,risk_ablation,2,analytical,risk_ablation/original/10007/a3/s2/analytical/greedy/lambda0,original
delay,10007,6d1ddefbc6394378c21758c38bfeb4b30fd85dc33d64921d743835603d8b529e,live_gpu,completed,,12,2,2,53,6,6,2,2,1,0,4,4,12,,2.317266,12,12,2512,84,0,1.6595222111791372,3,0,153,12,6,risk_ablation,2,analytical,risk_ablation/original/10007/a3/s2/analytical/delay/lambda0,original
greedy,10007,6d1ddefbc6394378c21758c38bfeb4b30fd85dc33d64921d743835603d8b529e,live_gpu,completed,,12,2,2,53,6,6,2,2,1,0,4,4,12,,3.178478,12,12,2512,84,0,1.6788485143333673,3,0,154,12,6,risk_ablation,2,pooled,risk_ablation/original/10007/a3/s2/pooled/greedy/lambda0,original
delay,10007,6d1ddefbc6394378c21758c38bfeb4b30fd85dc33d64921d743835603d8b529e,live_gpu,completed,,12,2,2,53,6,6,2,2,1,0,4,4,12,,2.347121,12,12,2512,84,0,1.6554123368114233,3,0,155,12,6,risk_ablation,2,pooled,risk_ablation/original/10007/a3/s2/pooled/delay/lambda0,original
delay,10007,6d1ddefbc6394378c21758c38bfeb4b30fd85dc33d64921d743835603d8b529e,live_gpu,completed,,12,2,2,53,6,6,4,4,1,0,2,4,12,,2.563944,12,12,2566,84,0,1.6837163716554642,3,0,156,12,6,risk_ablation,1,pooled,risk_ablation/original/10007/a3/s1/pooled/delay/lambda0,original
greedy,10007,6d1ddefbc6394378c21758c38bfeb4b30fd85dc33d64921d743835603d8b529e,live_gpu,completed,,12,1,1,53,6,6,3,3,1,0,3,3,12,,2.580029,12,12,2566,84,0,1.6803279053419828,3,0,157,12,6,risk_ablation,1,pooled,risk_ablation/original/10007/a3/s1/pooled/greedy/lambda0,original
delay,10007,6d1ddefbc6394378c21758c38bfeb4b30fd85dc33d64921d743835603d8b529e,live_gpu,completed,,12,1,1,53,6,6,3,3,1,0,3,3,12,,2.546345,12,12,2566,84,0,1.6875736471265554,3,0,158,12,6,risk_ablation,1,analytical,risk_ablation/original/10007/a3/s1/analytical/delay/lambda0,original
greedy,10007,6d1ddefbc6394378c21758c38bfeb4b30fd85dc33d64921d743835603d8b529e,live_gpu,completed,,12,1,1,53,6,6,3,3,1,0,3,3,12,,2.444328,12,12,2566,84,0,1.673967357724905,3,0,159,12,6,risk_ablation,1,analytical,risk_ablation/original/10007/a3/s1/analytical/greedy/lambda0,original
edf,10008,221df1dbdd5dd65dedddbb70b56cffb03fb684bf943c63f26316ef0168d78e67,live_gpu,completed,,12,9,9,51,5,6,5,5,1,0,1,5,12,,2.449895,12,12,2566,84,0,1.6742216181010008,3,0,160,12,6,replication,1,frozen,replication/original/10008/a3/s1/frozen/edf/lambda0,original
delay,10008,221df1dbdd5dd65dedddbb70b56cffb03fb684bf943c63f26316ef0168d78e67,live_gpu,completed,,12,9,9,51,5,6,5,5,1,0,1,5,12,,2.353813,12,12,2566,84,0,1.663261592388153,3,0,161,12,6,replication,1,frozen,replication/original/10008/a3/s1/frozen/delay/lambda0,original
fcfs,10008,221df1dbdd5dd65dedddbb70b56cffb03fb684bf943c63f26316ef0168d78e67,live_gpu,completed,,12,14,14,51,5,6,4,4,1,0,2,4,12,,2.586475,12,12,2566,84,0,1.6741306241601706,3,0,162,12,6,replication,1,frozen,replication/original/10008/a3/s1/frozen/fcfs/lambda0,original
uncertainty,10008,221df1dbdd5dd65dedddbb70b56cffb03fb684bf943c63f26316ef0168d78e67,live_gpu,completed,,12,14,14,51,5,6,4,4,1,0,2,4,12,,2.425159,12,12,2566,84,0,1.6604854092001915,3,0,163,12,6,replication,1,frozen,replication/original/10008/a3/s1/frozen/uncertainty/lambda0,original
